term_id,term_str,n,stop
1447,virgin,40,0
1448,worketh,40,0
1449,justified,40,0
1450,uncircumcised,40,0
1451,greatness,40,0
1452,likeness,40,0
1453,inner,40,0
1454,risen,40,0
1455,search,40,0
1456,dark,40,0
1457,ashes,40,0
1458,gideon,40,0
1459,statute,40,0
1460,guilty,39,0
1461,sow,39,0
1462,merari,39,0
1463,astray,39,0
1464,beaten,39,0
1465,doing,39,1
1466,sarah,39,0
1467,herod,39,0
1468,trespass,39,0
1469,visit,39,0
1470,fruits,39,0
1471,leprosy,39,0
1472,suddenly,39,0
1473,keepeth,39,0
1474,revealed,39,0
1475,tremble,39,0
1476,cedar,39,0
1477,porch,39,0
1478,pay,39,0
1479,confounded,39,0
1480,bethlehem,39,0
1481,fruitful,39,0
1482,arrows,39,0
1483,purpose,39,0
1484,seir,39,0
1485,sinai,39,0
1486,serpent,39,0
1487,shed,39,0
1488,saviour,39,0
1489,mizpah,39,0
1490,tender,39,0
1491,declared,39,0
1492,increased,39,0
1493,causeth,39,0
1494,sell,38,0
1495,adultery,38,0
1496,promised,38,0
1497,pursued,38,0
1498,ramah,38,0
1499,stretch,38,0
1500,regard,38,0
1501,planted,38,0
1502,tomb,38,0
1503,clouds,38,0
1504,course,38,0
1505,merciful,38,0
1506,receiveth,38,0
1507,hungry,38,0
1508,goodly,38,0
1509,chronicles,38,0
1510,eighth,38,0
1511,compassed,38,0
1512,grievous,38,0
1513,vow,38,0
1514,plant,38,0
1515,lawful,38,0
1516,canaanites,38,0
1517,manifest,38,0
1518,rebuke,38,0
1519,plain,38,0
1520,remove,38,0
1521,seest,38,0
1522,heshbon,38,0
1523,rebelled,38,0
1524,hittite,38,0
1525,strange,38,0
1526,empty,38,0
1527,molten,38,0
1528,majesty,38,0
1529,upper,38,0
1530,office,37,0
1531,goodness,37,0
1532,brothers,37,0
1533,barley,37,0
1534,ahaziah,37,0
1535,pursue,37,0
1536,boards,37,0
1537,palace,37,0
1538,jehoiakim,37,0
1539,adversary,37,0
1540,believeth,37,0
1541,walketh,37,0
1542,sihon,37,0
1543,drove,37,0
1544,lamp,37,0
1545,ai,37,0
1546,dieth,37,0
1547,residue,37,0
1548,net,37,0
1549,proud,37,0
1550,trespassoffering,37,0
1551,price,37,0
1552,gain,37,0
1553,skilful,37,0
1554,overlaid,37,0
1555,preach,36,0
1556,comforted,36,0
1557,chose,36,0
1558,innocent,36,0
1559,korah,36,0
1560,jezreel,36,0
1561,besought,36,0
1562,horn,36,0
1563,testimonies,36,0
1564,gibeon,36,0
1565,royal,36,0
1566,samson,36,0
1567,void,36,0
1568,afflict,36,0
1569,hire,36,0
1570,uttermost,36,0
1571,fourscore,36,0
1572,memorial,36,0
1573,writing,36,0
1574,dew,36,0
1575,making,36,0
1576,loose,36,0
1577,hail,36,0
1578,stronghold,35,0
1579,travail,35,0
1580,twentieth,35,0
1581,eli,35,0
1582,ministered,35,0
1583,robe,35,0
1584,apparel,35,0
1585,instead,35,0
1586,oppressed,35,0
1587,meat,35,0
1588,sidon,35,0
1589,trembling,35,0
1590,candlestick,35,0
1591,proclaim,35,0
1592,prevailed,35,0
1593,daily,35,0
1594,grieved,35,0
1595,hamath,35,0
1596,crucified,35,0
1597,offerings,35,0
1598,halftribe,35,0
1599,bonds,35,0
1600,possessed,35,0
1601,churches,35,0
1602,blow,35,0
1603,calleth,35,0
1604,rising,35,0
1605,deceit,35,0
1606,whereon,34,0
1607,putteth,34,0
1608,drunken,34,0
1609,singers,34,0
1610,confidence,34,0
1611,bitter,34,0
1612,girded,34,0
1613,uncleanness,34,0
1614,foreign,34,0
1615,tread,34,0
1616,devil,34,0
1617,hilkiah,34,0
1618,belongeth,34,0
1619,age,34,0
1620,uriah,34,0
1621,whereas,34,0
1622,heal,34,0
1623,strengthened,34,0
1624,heap,34,0
1625,sure,34,0
1626,damsel,34,0
1627,beersheba,34,0
1628,spices,34,0
1629,want,34,0
1630,spare,34,0
1631,anoint,34,0
1632,measures,34,0
1633,grew,34,0
1634,corners,34,0
1635,ninth,34,0
1636,herds,34,0
1637,t,34,1
1638,falleth,34,0
1639,giving,34,0
1640,circumcised,34,0
1641,standeth,34,0
1642,letter,33,0
1643,shake,33,0
1644,philistine,33,0
1645,cords,33,0
1646,sheba,33,0
1647,helambs,33,0
1648,feasts,33,0
1649,walking,33,0
1650,glorious,33,0
1651,refuse,33,0
1652,flame,33,0
1653,inhabited,33,0
1654,grapes,33,0
1655,jew,33,0
1656,despise,33,0
1657,hateth,33,0
1658,reed,33,0
1659,fish,33,0
1660,tears,33,0
1661,philip,33,0
1662,patience,33,0
1663,heavy,33,0
1664,shiloh,33,0
1665,learn,33,0
1666,quiet,33,0
1667,appear,33,0
1668,accomplished,33,0
1669,beareth,33,0
1670,singing,33,0
1671,contend,33,0
1672,eating,33,0
1673,obeyed,33,0
1674,nobles,33,0
1675,cave,33,0
1676,lad,33,0
1677,straight,32,0
1678,inquired,32,0
1679,ceased,32,0
1680,ships,32,0
1681,thanksgiving,32,0
1682,foundations,32,0
1683,sabbaths,32,0
1684,grave,32,0
1685,wealth,32,0
1686,goods,32,0
1687,line,32,0
1688,loaves,32,0
1689,digged,32,0
1690,gedaliah,32,0
1691,hired,32,0
1692,fornication,32,0
1693,lamps,32,0
1694,gath,32,0
1695,turneth,32,0
1696,wounded,32,0
1697,nebuchadrezzar,32,0
1698,caleb,32,0
1699,language,32,0
1700,members,32,0
1701,wrong,32,0
1702,letters,32,0
1703,profaned,32,0
1704,furnace,32,0
1705,judas,32,0
1706,heat,32,0
1707,add,32,0
1708,inhabitant,32,0
1709,perform,32,0
1710,roll,32,0
1711,perished,31,0
1712,report,31,0
1713,excellent,31,0
1714,strife,31,0
1715,form,31,0
1716,counted,31,0
1717,understood,31,0
1718,messenger,31,0
1719,falsehood,31,0
1720,ahasuerus,31,0
1721,continue,31,0
1722,sown,31,0
1723,dumb,31,0
1724,strengthen,31,0
1725,evermore,31,0
1726,wheels,31,0
1727,prove,31,0
1728,shine,31,0
1729,chiefs,31,0
1730,creeping,31,0
1731,hegoats,31,0
1732,clay,31,0
1733,tongues,31,0
1734,please,31,0
1735,firstfruits,31,0
1736,fed,31,0
1737,perceived,31,0
1738,kohath,31,0
1739,solemn,31,0
1740,hot,31,0
1741,honorable,31,0
1742,goings,31,0
1743,cleave,31,0
1744,pity,31,0
1745,nun,31,0
1746,gird,31,0
1747,tarried,31,0
1748,reap,31,0
1749,separate,31,0
1750,married,31,0
1751,dried,31,0
1752,astonished,31,0
1753,faithfulness,31,0
1754,behalf,31,0
1755,scripture,31,0
1756,already,31,0
1757,street,31,0
1758,heritage,31,0
1759,jeshua,30,0
1760,sprinkle,30,0
1761,lodge,30,0
1762,tumult,30,0
1763,treasure,30,0
1764,account,30,0
1765,repented,30,0
1766,unrighteousness,30,0
1767,uncovered,30,0
1768,whereby,30,0
1769,province,30,0
1770,gavest,30,0
1771,cherub,30,0
1772,captives,30,0
1773,canaanite,30,0
1774,calf,30,0
1775,joram,30,0
1776,use,30,0
1777,gracious,30,0
1778,knees,30,0
1779,chains,30,0
1780,formed,30,0
1781,palaces,30,0
1782,males,30,0
1783,widows,30,0
1784,jephthah,30,0
1785,creature,30,0
1786,disciple,30,0
1787,council,30,0
1788,perverse,30,0
1789,utter,30,0
1790,mercies,30,0
1791,threshingfloor,30,0
1792,thigh,30,0
1793,provinces,30,0
1794,release,30,0
1795,fetch,30,0
1796,bringing,30,0
1797,due,30,0
1798,aloud,30,0
1799,henceforth,30,0
1800,creatures,30,0
1801,girdle,30,0
1802,calamity,30,0
1803,harp,30,0
1804,curtains,30,0
1805,instruction,30,0
1806,room,30,0
1807,herd,30,0
1808,thirst,29,0
1809,stayed,29,0
1810,breasts,29,0
1811,spiritual,29,0
1812,abundantly,29,0
1813,anguish,29,0
1814,drinkoffering,29,0
1815,micah,29,0
1816,drinkofferings,29,0
1817,bad,29,0
1818,hence,29,0
1819,precepts,29,0
1820,levite,29,0
1821,sand,29,0
1822,swallowed,29,0
1823,lame,29,0
1824,corner,29,0
1825,younger,29,0
1826,shaphan,29,0
1827,prevail,29,0
1828,hidden,29,0
1829,westward,29,0
1830,proclaimed,29,0
1831,peradventure,29,0
1832,sides,29,0
1833,grow,29,0
1834,lost,29,0
1835,makest,29,0
1836,manifested,29,0
1837,played,29,0
1838,hardened,29,0
1839,either,29,0
1840,enough,29,0
1841,looketh,29,0
1842,abiathar,29,0
1843,oppression,29,0
1844,bearing,29,0
1845,mischief,29,0
1846,desired,29,0
1847,least,29,0
1848,findeth,29,0
1849,armed,29,0
1850,soldiers,28,0
1851,remaineth,28,0
1852,dwelling,28,0
1853,humbled,28,0
1854,loosed,28,0
1855,rebekah,28,0
1856,courage,28,0
1857,elam,28,0
1858,barnabas,28,0
1859,abijah,28,0
1860,vows,28,0
1861,posts,28,0
1862,breastplate,28,0
1863,drunk,28,0
1864,covereth,28,0
1865,less,28,0
1866,hananiah,28,0
1867,falsely,28,0
1868,cross,28,0
1869,sauls,28,0
1870,helped,28,0
1871,bands,28,0
1872,uzziah,28,0
1873,lamentation,28,0
1874,refused,28,0
1875,longer,28,0
1876,leah,28,0
1877,acacia,28,0
1878,fulness,28,0
1879,persia,28,0
1880,begotten,28,0
1881,baasha,28,0
1882,confess,28,0
1883,conscience,28,0
1884,crying,28,0
1885,glorify,28,0
1886,tarshish,28,0
1887,happy,28,0
1888,jonah,28,0
1889,uncover,28,0
1890,synagogues,28,0
1891,shoulder,27,0
1892,valleys,27,0
1893,weapons,27,0
1894,deed,27,0
1895,seas,27,0
1896,double,27,0
1897,withered,27,0
1898,finger,27,0
1899,anointing,27,0
1900,band,27,0
1901,large,27,0
1902,beneath,27,0
1903,fishes,27,0
1904,aarons,27,0
1905,waited,27,0
1906,mercyseat,27,0
1907,subject,27,0
1908,shaken,27,0
1909,shallum,27,0
1910,ministers,27,0
1911,pluck,27,0
1912,bowl,27,0
1913,acceptable,27,0
1914,whithersoever,27,0
1915,husbands,27,0
1916,seemeth,27,0
1917,threshold,27,0
1918,hewn,27,0
1919,windows,27,0
1920,benhadad,27,0
1921,forbid,27,0
1922,virgins,27,0
1923,governors,27,0
1924,seeking,27,0
1925,bathe,27,0
1926,micaiah,27,0
1927,courts,27,0
1928,testify,27,0
1929,deny,27,0
1930,preserve,27,0
1931,comest,27,0
1932,punish,27,0
1933,boaz,27,0
1934,compass,27,0
1935,separated,27,0
1936,goat,27,0
1937,breaking,26,0
1938,macedonia,26,0
1939,stir,26,0
1940,amorite,26,0
1941,workers,26,0
1942,require,26,0
1943,grown,26,0
1944,hundreds,26,0
1945,hebrew,26,0
1946,amazed,26,0
1947,ship,26,0
1948,worse,26,0
1949,branch,26,0
1950,sprinkled,26,0
1951,used,26,0
1952,dung,26,0
1953,wax,26,0
1954,kissed,26,0
1955,arms,26,0
1956,hanged,26,0
1957,dogs,26,0
1958,armor,26,0
1959,visions,26,0
1960,zeruiah,26,0
1961,plucked,26,0
1962,sealed,26,0
1963,taking,26,0
1964,talked,26,0
1965,sisters,26,0
1966,tamar,26,0
1967,whereunto,26,0
1968,lovers,26,0
1969,fourteen,26,0
1970,magnified,26,0
1971,southward,26,0
1972,drawn,26,0
1973,isles,26,0
1974,heaveoffering,26,0
1975,baruch,26,0
1976,adonijah,26,0
1977,joyful,26,0
1978,coat,26,0
1979,arabah,26,0
1980,wholly,26,0
1981,bright,26,0
1982,treacherously,26,0
1983,devise,25,0
1984,beware,25,0
1985,porters,25,0
1986,determined,25,0
1987,fourteenth,25,0
1988,ascent,25,0
1989,ezra,25,0
1990,zerubbabel,25,0
1991,hasted,25,0
1992,amnon,25,0
1993,belly,25,0
1994,jebusite,25,0
1995,seal,25,0
1996,turning,25,0
1997,haply,25,0
1998,provoked,25,0
1999,begin,25,0
2000,courses,25,0
2001,gotten,25,0
2002,northward,25,0
2003,working,25,0
2004,occasion,25,0
2005,thief,25,0
2006,preaching,25,0
2007,purposed,25,0
2008,overtake,25,0
2009,camest,25,0
2010,valiant,25,0
2011,arnon,25,0
2012,darius,25,0
2013,devoted,25,0
2014,asunder,25,0
2015,fellow,25,0
2016,cakes,25,0
2017,johanan,25,0
2018,bridegroom,25,0
2019,bitterness,25,0
2020,nebat,25,0
2021,lots,25,0
2022,phinehas,25,0
2023,spring,25,0
2024,whomsoever,25,0
2025,abishai,25,0
2026,jotham,25,0
2027,common,24,0
2028,boil,24,0
2029,casting,24,0
2030,spent,24,0
2031,lives,24,0
2032,curtain,24,0
2033,ninety,24,0
2034,eleven,24,0
2035,lachish,24,0
2036,companions,24,0
2037,basket,24,0
2038,restored,24,0
2039,business,24,0
2040,ease,24,0
2041,sickness,24,0
2042,calling,24,0
2043,trusted,24,0
2044,perceive,24,0
2045,fifteen,24,0
2046,timothy,24,0
2047,truly,24,0
2048,praised,24,0
2049,flower,24,0
2050,winds,24,0
2051,plagues,24,0
2052,corrupt,24,0
2053,accept,24,0
2054,encamp,24,0
2055,heavenly,24,0
2056,bowls,24,0
2057,amalek,24,0
2058,discern,24,0
2059,entreat,24,0
2060,meshullam,24,0
2061,further,24,1
2062,condemn,24,0
2063,waves,24,0
2064,thereby,24,0
2065,elder,24,0
2066,pasture,24,0
2067,space,24,0
2068,timber,24,0
2069,mention,24,0
2070,marvellous,24,0
2071,err,24,0
2072,yield,24,0
2073,moment,24,0
2074,punishment,24,0
2075,sepulchre,24,0
2076,figs,24,0
2077,obtained,24,0
2078,flowing,24,0
2079,flood,24,0
2080,ahijah,24,0
2081,backward,24,0
2082,setteth,24,0
2083,path,24,0
2084,pain,24,0
2085,summer,24,0
2086,rebuked,24,0
2087,marvelled,24,0
2088,female,24,0
2089,deceived,24,0
2090,forsook,24,0
2091,stirred,24,0
2092,wail,23,0
2093,maaseiah,23,0
2094,twelfth,23,0
2095,screen,23,0
2096,josephs,23,0
2097,estimation,23,0
2098,immediately,23,0
2099,hazael,23,0
2100,outer,23,0
2101,openeth,23,0
2102,transgressed,23,0
2103,carmel,23,0
2104,eagle,23,0
2105,endure,23,0
2106,presented,23,0
2107,dishonor,23,0
2108,subjection,23,0
2109,redemption,23,0
2110,assemble,23,0
2111,palmtrees,23,0
2112,egyptian,23,0
2113,demon,23,0
2114,cedars,23,0
2115,streams,23,0
2116,region,23,0
2117,rocks,23,0
2118,exalt,23,0
2119,visited,23,0
2120,repentance,23,0
2121,count,23,0
2122,pool,23,0
2123,fatherinlaw,23,0
2124,sixteen,23,0
2125,steal,23,0
2126,swords,23,0
2127,swift,23,0
2128,seat,23,0
2129,stay,23,0
2130,diligence,23,0
2131,willing,23,0
2132,supplications,23,0
2133,breach,23,0
2134,trodden,23,0
2135,ate,23,0
2136,wit,23,0
2137,pledge,23,0
2138,abound,23,0
2139,deeds,23,0
2140,blew,23,0
2141,drinking,23,0
2142,brazen,23,0
2143,middle,23,0
2144,nazareth,23,0
2145,leaven,23,0
2146,perpetual,23,0
2147,running,23,0
2148,cyrus,23,0
2149,jewels,22,0
2150,snow,22,0
2151,machir,22,0
2152,executed,22,0
2153,oppress,22,0
2154,saidst,22,0
2155,coals,22,0
2156,fulfil,22,0
2157,continued,22,0
2158,fiery,22,0
2159,merchandise,22,0
2160,taste,22,0
2161,songs,22,0
2162,ancient,22,0
2163,polluted,22,0
2164,praying,22,0
2165,offereth,22,0
2166,dreams,22,0
2167,jealous,22,0
2168,roof,22,0
2169,hiram,22,0
2170,jehoram,22,0
2171,bond,22,0
2172,amon,22,0
2173,beautiful,22,0
2174,hegoat,22,0
2175,ekron,22,0
2176,sojourners,22,0
2177,required,22,0
2178,gomorrah,22,0
2179,strive,22,0
2180,roar,22,0
2181,fly,22,0
2182,frankincense,22,0
2183,uprightness,22,0
2184,abominable,22,0
2185,best,22,0
2186,caught,22,0
2187,eighteen,22,0
2188,safety,22,0
2189,brightness,22,0
2190,jezebel,22,0
2191,shushan,22,0
2192,solomons,22,0
2193,stoned,22,0
2194,tempest,22,0
2195,entreated,22,0
2196,contrary,22,0
2197,familiar,22,0
2198,naboth,22,0
2199,inward,22,0
2200,hin,22,0
2201,zerah,22,0
2202,tempted,22,0
2203,husbandmen,22,0
2204,whoredoms,22,0
2205,og,22,0
2206,mystery,22,0
2207,black,22,0
2208,sum,22,0
2209,parents,22,0
2210,talk,22,0
2211,killeth,22,0
2212,kish,22,0
2213,dwellingplace,22,0
2214,pronounce,22,0
2215,concubine,22,0
2216,thank,22,0
2217,unrighteous,22,0
2218,wages,21,0
2219,meek,21,0
2220,elkanah,21,0
2221,sharp,21,0
2222,insomuch,21,0
2223,marriage,21,0
2224,whirlwind,21,0
2225,maacah,21,0
2226,inwards,21,0
2227,wonderful,21,0
2228,joel,21,0
2229,prayers,21,0
2230,ride,21,0
2231,prosperity,21,0
2232,highway,21,0
2233,arrayed,21,0
2234,crieth,21,0
2235,hinder,21,0
2236,gaza,21,0
2237,achish,21,0
2238,hebrews,21,0
2239,granted,21,0
2240,custom,21,0
2241,guide,21,0
2242,humble,21,0
2243,learned,21,0
2244,stronger,21,0
2245,tithe,21,0
2246,hunger,21,0
2247,grant,21,0
2248,sinner,21,0
2249,bethshemesh,21,0
2250,foreigner,21,0
2251,sisera,21,0
2252,choice,21,0
2253,hadst,21,0
2254,sawest,21,0
2255,recover,21,0
2256,swallow,21,0
2257,belonged,21,0
2258,scriptures,21,0
2259,counsellors,21,0
2260,oak,21,0
2261,ashdod,21,0
2262,pomegranates,21,0
2263,altogether,21,0
2264,astonishment,21,0
2265,overcome,21,0
2266,wickedly,21,0
2267,hallowed,21,0
2268,impurity,21,0
2269,jubilee,21,0
2270,tribulation,21,0
2271,accepted,21,0
2272,fellows,21,0
2273,harm,21,0
2274,shields,21,0
2275,displeased,21,0
2276,twined,21,0
2277,haran,21,0
2278,seer,21,0
2279,testified,20,0
2280,eden,20,0
2281,whoredom,20,0
2282,ramothgilead,20,0
2283,obadiah,20,0
2284,holiness,20,0
2285,eleventh,20,0
2286,bone,20,0
2287,often,20,0
2288,mocked,20,0
2289,burneth,20,0
2290,shouted,20,0
2291,minded,20,0
2292,uncircumcision,20,0
2293,dedicated,20,0
2294,seraiah,20,0
2295,lowland,20,0
2296,jehoahaz,20,0
2297,trespassed,20,0
2298,theirs,20,1
2299,ahithophel,20,0
2300,gathereth,20,0
2301,abrahams,20,0
2302,simple,20,0
2303,breaketh,20,0
2304,asia,20,0
2305,oracle,20,0
2306,platter,20,0
2307,persuaded,20,0
2308,layeth,20,0
2309,youngest,20,0
2310,bride,20,0
2311,adam,20,0
2312,weighed,20,0
2313,nadab,20,0
2314,sinneth,20,0
2315,drank,20,0
2316,divers,20,0
2317,eliab,20,0
2318,ahikam,20,0
2319,denied,20,0
2320,murderer,20,0
2321,passing,20,0
2322,merry,20,0
2323,baptism,20,0
2324,liberty,20,0
2325,forbear,20,0
2326,merchants,20,0
2327,dreamed,20,0
2328,keeper,20,0
2329,amalekites,20,0
2330,trembled,20,0
2331,reached,20,0
2332,naomi,20,0
2333,earnestly,20,0
2334,higher,20,0
2335,burdens,20,0
2336,mens,20,0
2337,soever,20,0
2338,boldness,20,0
2339,lose,20,0
2340,overthrow,20,0
2341,foolishness,20,0
2342,barren,20,0
2343,persecuted,19,0
2344,labored,19,0
2345,leaves,19,0
2346,desireth,19,0
2347,mightily,19,0
2348,kiss,19,0
2349,lament,19,0
2350,ministering,19,0
2351,window,19,0
2352,nabal,19,0
2353,change,19,0
2354,conspired,19,0
2355,lack,19,0
2356,ghost,19,0
2357,centurion,19,0
2358,shelah,19,0
2359,exhort,19,0
2360,sceptre,19,0
2361,needs,19,0
2362,beforetime,19,0
2363,winepress,19,0
2364,condemned,19,0
2365,sayings,19,0
2366,ethiopia,19,0
2367,cain,19,0
2368,tabernacles,19,0
2369,matters,19,0
2370,gat,19,0
2371,hezron,19,0
2372,nethaniah,19,0
2373,portions,19,0
2374,feareth,19,0
2375,genealogy,19,0
2376,confusion,19,0
2377,sakes,19,0
2378,accord,19,0
2379,marry,19,0
2380,asleep,19,0
2381,keeping,19,0
2382,ah,19,0
2383,hang,19,0
2384,nineveh,19,0
2385,obededom,19,0
2386,melt,19,0
2387,manslayer,19,0
2388,disobedient,19,0
2389,heaps,19,0
2390,ithamar,19,0
2391,cloth,19,0
2392,close,19,0
2393,bondmen,19,0
2394,lower,19,0
2395,integrity,19,0
2396,clothing,19,0
2397,board,19,0
2398,rend,19,0
2399,greatest,19,0
2400,roots,19,0
2401,abhor,19,0
2402,apostle,19,0
2403,rods,19,0
2404,victory,19,0
2405,distressed,19,0
2406,stripes,19,0
2407,seem,19,0
2408,deceitful,19,0
2409,hooks,19,0
2410,request,19,0
2411,caesar,19,0
2412,lusts,19,0
2413,mad,19,0
2414,prophecy,19,0
2415,interest,19,0
2416,strongholds,19,0
2417,asherim,19,0
2418,corruption,19,0
2419,answering,19,0
2420,depths,19,0
2421,suck,19,0
2422,evildoers,18,0
2423,herb,18,0
2424,ago,18,0
2425,kindred,18,0
2426,ministry,18,0
2427,jacobs,18,0
2428,priesthood,18,0
2429,join,18,0
2430,baalim,18,0
2431,speakest,18,0
2432,redeemer,18,0
2433,stricken,18,0
2434,riseth,18,0
2435,deceive,18,0
2436,storm,18,0
2437,besieged,18,0
2438,equal,18,0
2439,wide,18,0
2440,nethinim,18,0
2441,ignorant,18,0
2442,ordained,18,0
2443,keilah,18,0
2444,libnah,18,0
2445,asherah,18,0
2446,asahel,18,0
2447,delighteth,18,0
2448,laws,18,0
2449,incline,18,0
2450,bowels,18,0
2451,fig,18,0
2452,armies,18,0
2453,store,18,0
2454,th,18,0
2455,torn,18,0
2456,putting,18,0
2457,wave,18,0
2458,fifteenth,18,0
2459,showbread,18,0
2460,nights,18,0
2461,hivite,18,0
2462,shoot,18,0
2463,twice,18,0
2464,watchman,18,0
2465,slow,18,0
2466,lightning,18,0
2467,birth,18,0
2468,hazor,18,0
2469,perez,18,0
2470,dove,18,0
2471,stubble,18,0
2472,willingly,18,0
2473,treacherous,18,0
2474,shoes,18,0
2475,mean,18,0
2476,persecute,18,0
2477,surety,18,0
2478,eunuchs,18,0
2479,darkened,18,0
2480,keepers,18,0
2481,wisely,18,0
2482,pardon,18,0
2483,manoah,18,0
2484,robbers,18,0
2485,ephesus,18,0
2486,kinsman,18,0
2487,zeal,18,0
2488,prudent,18,0
2489,overthrown,18,0
2490,harps,18,0
2491,succoth,18,0
2492,tithes,18,0
2493,performed,18,0
2494,devices,18,0
2495,rested,18,0
2496,tirzah,18,0
2497,pot,18,0
2498,secretly,18,0
2499,springs,18,0
2500,calves,18,0
2501,shem,18,0
2502,ransom,18,0
2503,outstretched,18,0
2504,fellowship,18,0
2505,rephaim,18,0
2506,certainly,18,0
2507,omri,18,0
2508,companies,18,0
2509,purify,18,0
2510,reprove,18,0
2511,michal,18,0
2512,kiriathjearim,18,0
2513,answereth,18,0
2514,antioch,18,0
2515,cruel,18,0
2516,uttereth,18,0
2517,euphrates,18,0
2518,crucify,18,0
2519,proudly,17,0
2520,content,17,0
2521,childrens,17,0
2522,greeks,17,0
2523,avenger,17,0
2524,jehoash,17,0
2525,obeisance,17,0
2526,fetched,17,0
2527,caesarea,17,0
2528,lofty,17,0
2529,remaining,17,0
2530,magnify,17,0
2531,striving,17,0
2532,blasphemed,17,0
2533,legs,17,0
2534,kidneys,17,0
2535,faileth,17,0
2536,spears,17,0
2537,bade,17,0
2538,fully,17,0
2539,arrow,17,0
2540,committeth,17,0
2541,bidden,17,0
2542,placed,17,0
2543,standard,17,0
2544,armorbearer,17,0
2545,basins,17,0
2546,thunder,17,0
2547,forces,17,0
2548,eliashib,17,0
2549,added,17,0
2550,concubines,17,0
2551,helamb,17,0
2552,athaliah,17,0
2553,workman,17,0
2554,rejoicing,17,0
2555,spot,17,0
2556,beholdeth,17,0
2557,locusts,17,0
2558,wound,17,0
2559,possessions,17,0
2560,feeble,17,0
2561,trusteth,17,0
2562,siege,17,0
2563,correction,17,0
2564,stature,17,0
2565,lodged,17,0
2566,bid,17,0
2567,firmament,17,0
2568,obedience,17,0
2569,parables,17,0
2570,sort,17,0
2571,forehead,17,0
2572,instructed,17,0
2573,doctrine,17,0
2574,error,17,0
2575,elishama,17,0
2576,front,17,0
2577,rejoiceth,17,0
2578,clear,17,0
2579,terrors,17,0
2580,waveoffering,17,0
2581,prisoners,17,0
2582,geba,17,0
2583,grief,17,0
2584,den,17,0
2585,manna,17,0
2586,ham,17,0
2587,murmured,17,0
2588,fatness,17,0
2589,cold,17,0
2590,nahor,17,0
2591,leper,17,0
2592,capitals,17,0
2593,skies,17,0
2594,laugh,17,0
2595,horeb,17,0
2596,stedfastly,17,0
2597,loss,17,0
2598,wailing,17,0
2599,earthquake,17,0
2600,foreigners,17,0
2601,figtree,17,0
2602,myrrh,17,0
2603,herbs,17,0
2604,cake,17,0
2605,kinds,17,0
2606,teachers,17,0
2607,plains,17,0
2608,kine,17,0
2609,straw,17,0
2610,hangings,17,0
2611,thrown,17,0
2612,gershon,17,0
2613,spy,17,0
2614,midnight,16,0
2615,proceed,16,0
2616,teacheth,16,0
2617,deaf,16,0
2618,eber,16,0
2619,breast,16,0
2620,shoulders,16,0
2621,accuse,16,0
2622,aroer,16,0
2623,locust,16,0
2624,rabshakeh,16,0
2625,thirsty,16,0
2626,malchijah,16,0
2627,fountains,16,0
